area_sqft,bedrooms,bathrooms,age_years,waterfront,floors,condition,grade,price
1560,3,1.75,50,0,1.0,3,7,291000.0
830,2,1.5,8,0,2.0,3,7,350000.0
980,3,1.0,45,0,2.0,4,6,90000.0
1980,3,1.75,37,0,1.0,4,8,329000.0
3680,4,2.5,28,0,2.0,3,10,909000.0
860,2,1.0,61,0,1.0,4,5,187000.0
1850,3,1.75,105,0,1.0,3,7,580000.0
1620,3,2.5,13,0,2.0,3,7,345000.0
2240,4,2.5,19,0,2.0,3,8,497000.0
1010,3,1.0,110,0,1.5,3,6,345000.0
1610,3,1.75,40,0,1.0,3,8,313500.0
2720,3,2.5,25,0,2.0,3,9,910000.0
2080,3,1.5,55,0,1.0,3,7,399950.0
1930,4,2.0,47,0,1.0,4,7,268000.0
2250,4,1.75,60,0,1.0,3,8,559000.0
1980,3,2.25,51,0,1.0,4,7,309000.0
1960,3,2.5,8,0,2.0,3,7,410000.0
1320,3,1.0,57,0,1.0,4,7,259000.0
2940,5,2.0,105,0,2.0,4,9,950000.0
1460,4,1.0,59,0,1.5,4,7,320000.0
2330,4,2.5,64,0,1.0,3,8,1150000.0
2620,3,2.0,32,0,1.0,3,7,394250.0
700,1,1.0,104,0,1.0,3,6,315000.0
1140,2,2.0,71,0,1.0,3,6,480000.0
2750,3,2.5,20,0,2.0,3,9,556000.0
2480,3,2.5,12,0,2.0,3,7,450000.0
1130,3,1.5,68,0,1.0,3,7,420000.0
2770,6,3.75,46,0,1.0,3,8,890000.0
1710,4,2.0,39,0,1.0,5,7,295000.0
2150,4,2.25,38,0,2.0,5,8,410000.0
2250,3,2.5,20,0,2.0,3,8,308900.0
2960,4,2.5,65,0,1.0,3,8,1161000.0
2300,2,2.5,9,0,1.0,3,8,665000.0
1740,3,1.75,61,0,1.0,5,7,577000.0
2830,3,2.5,0,0,3.0,3,10,959000.0
1240,2,1.75,90,0,1.0,5,7,471000.0
2180,3,2.5,25,0,2.0,3,8,560000.0
2510,5,2.25,42,0,2.0,3,8,955000.0
6630,7,5.5,10,0,2.0,3,10,1240000.0
2300,3,2.5,53,0,1.0,3,8,579000.0
3220,4,2.25,37,0,2.0,3,8,335000.0
2270,3,2.5,10,0,2.0,3,8,485000.0
1840,3,2.5,36,0,1.0,3,9,552000.0
3820,4,3.25,11,0,2.0,3,10,950000.0
1660,3,2.0,32,0,1.0,3,7,203700.0
3360,4,3.5,24,0,2.0,3,9,412000.0
1350,3,2.0,29,0,1.0,4,7,237500.0
2970,4,3.5,13,0,2.0,3,9,866800.0
1000,3,1.0,69,0,1.0,3,7,425000.0
1190,3,2.0,19,0,1.0,3,7,200000.0
1670,3,1.75,57,0,1.0,3,7,280000.0
1200,3,1.5,48,0,2.0,3,8,140000.0
2250,5,2.5,41,0,1.0,3,8,370000.0
1040,2,0.75,105,0,1.0,3,7,550000.0
3180,2,2.5,29,0,2.0,5,10,1411600.0
3180,2,2.5,30,0,2.0,5,10,1505000.0
2040,4,1.5,53,0,1.0,4,7,510000.0
1160,3,1.0,54,0,1.0,3,7,351000.0
880,3,1.0,73,0,1.0,3,6,210000.0
2290,4,1.75,77,0,1.5,5,7,449999.0
950,3,1.0,60,0,1.0,3,6,137000.0
1010,3,1.0,40,0,1.0,5,7,270000.0
3100,3,2.5,33,0,1.0,4,7,540000.0
2560,5,3.0,2,0,1.0,3,8,565000.0
2430,4,1.5,35,0,2.5,3,8,940000.0
830,2,1.0,86,1,1.0,4,6,385000.0
2090,3,3.0,13,0,1.0,3,8,400000.0
2030,3,2.0,17,0,1.0,3,7,365000.0
1060,2,1.0,35,0,2.0,3,7,353250.0
1090,2,1.5,73,0,1.0,3,7,455000.0
3400,4,3.5,23,0,2.0,3,8,475000.0
1920,4,1.75,75,0,1.0,4,7,571500.0
1150,2,1.0,100,0,1.0,3,6,441000.0
3970,6,2.75,45,0,1.0,4,10,810000.0
1880,3,2.25,28,0,2.0,3,8,550000.0
1500,2,1.0,81,0,1.0,3,8,736000.0
2190,3,1.75,26,0,1.0,3,7,375000.0
2530,3,2.5,20,0,2.0,3,8,717500.0
1930,2,1.75,63,0,1.0,3,8,581000.0
1510,3,2.0,105,0,2.0,4,7,629000.0
1100,3,2.0,45,0,1.0,3,6,225000.0
1730,3,2.5,21,0,2.0,3,7,315000.0
1480,3,2.5,10,0,3.0,3,8,425000.0
1150,3,1.0,82,0,1.0,4,7,346500.0
1950,3,2.25,50,0,1.0,4,8,550000.0
2380,3,1.75,38,0,1.0,3,8,565000.0
3100,4,2.0,75,0,1.5,5,7,1001000.0
2010,2,2.0,92,0,1.5,3,7,400000.0
2270,4,2.0,105,0,2.0,4,8,724950.0
2050,3,1.75,41,0,1.0,2,8,623000.0
650,2,1.0,64,0,1.0,3,6,295000.0
2780,4,3.25,8,0,2.0,3,9,700000.0
1300,2,1.5,15,0,2.0,3,8,482000.0
2730,3,2.5,19,0,2.0,3,10,770000.0
3140,4,2.5,54,0,1.0,4,8,310000.0
2410,4,2.25,49,0,2.0,5,8,720000.0
1180,3,1.0,87,0,1.5,4,6,355000.0
2600,4,2.5,9,0,2.0,3,9,512000.0
1400,2,1.5,15,0,3.0,3,7,303000.0
2220,5,2.5,46,0,1.0,4,7,299000.0
1660,3,2.5,11,0,2.0,3,8,285000.0
2330,3,1.75,46,0,1.0,4,8,680000.0
1440,4,1.75,60,0,1.0,5,6,285000.0
2920,4,2.25,37,0,1.0,4,9,707000.0
1760,3,2.0,72,0,1.0,4,7,690000.0
2860,4,2.25,32,0,2.0,3,10,872000.0
2090,4,1.75,47,0,1.0,3,8,290000.0
1910,4,1.75,34,0,1.0,4,7,425000.0
3280,3,2.75,36,0,1.0,4,9,925000.0
1770,3,1.0,57,0,1.0,3,7,340500.0
920,2,1.0,104,0,1.0,4,6,365000.0
1690,3,1.75,55,0,1.0,4,7,725000.0
2470,3,3.0,37,0,2.0,5,8,811000.0
1040,3,1.0,45,0,1.0,4,7,299000.0
1220,4,2.0,62,0,1.0,5,7,287500.0
3500,4,2.25,76,0,1.0,4,9,879950.0
760,2,1.0,64,0,1.0,3,6,135900.0
3070,4,2.25,38,0,1.0,3,9,1225000.0
2100,4,1.75,67,0,1.0,5,7,522500.0
1660,4,1.5,68,0,1.0,5,7,399500.0
1430,3,1.0,98,0,1.5,4,7,450000.0
1620,4,1.0,52,0,1.0,3,7,218000.0
1490,3,2.0,20,0,1.0,3,8,289999.0
1170,2,1.0,112,0,1.0,3,6,540000.0
1240,3,1.0,38,0,1.0,4,7,324950.0
2910,3,2.0,114,0,2.0,4,7,718500.0
2660,3,2.0,50,0,1.0,4,9,495000.0
2220,6,2.0,37,0,1.0,3,7,260000.0
1920,4,1.5,60,0,1.0,4,7,430000.0
2780,3,3.25,5,0,2.0,3,8,402500.0
3110,4,3.0,83,0,2.5,4,10,1415000.0
1820,3,2.25,27,0,1.0,4,7,275000.0
1765,3,2.25,18,0,2.0,3,7,250000.0
1800,3,2.75,48,0,1.0,4,7,665000.0
2650,3,2.5,48,0,1.0,3,8,425000.0
1410,2,1.0,89,0,1.5,4,7,760000.0
1650,3,2.5,11,0,2.0,3,7,447000.0
1180,3,1.0,47,0,1.0,4,7,205000.0
800,3,1.5,55,0,1.0,4,6,191000.0
1430,2,1.75,32,0,1.0,3,7,350000.0
3300,5,3.5,14,0,2.0,3,9,789888.0
1220,2,1.0,67,0,1.0,3,7,443000.0
3530,4,3.5,14,0,2.0,3,9,695000.0
1380,4,2.0,109,0,1.5,4,7,560000.0
1410,3,1.75,91,0,1.0,4,7,550000.0
3360,2,2.5,10,0,2.0,3,9,850000.0
2270,4,2.75,38,0,1.0,4,7,352750.0
2890,4,2.5,13,0,2.0,3,8,550000.0
1750,5,1.0,111,0,1.5,3,7,774900.0
1010,3,1.0,70,0,1.0,5,6,250000.0
3780,4,2.5,17,0,2.0,3,9,962800.0
1880,3,1.75,46,0,1.0,4,7,299500.0
800,2,1.0,71,0,1.0,3,6,250000.0
4720,5,4.0,40,0,2.0,5,9,745000.0
1060,2,1.0,47,0,1.5,3,6,279475.0
2530,3,2.25,27,0,2.0,3,8,450000.0
1980,5,2.25,52,0,1.0,4,7,307700.0
1650,3,1.0,61,0,1.0,4,8,665000.0
1890,3,2.75,15,0,2.0,3,8,375000.0
3360,4,2.5,25,0,2.0,3,11,420000.0
630,2,1.0,84,0,1.0,3,6,148000.0
1980,3,1.5,95,0,2.0,3,8,707000.0
990,3,1.0,90,0,1.0,4,7,399000.0
3420,4,2.5,25,0,2.0,3,9,570000.0
3440,4,2.25,27,0,2.0,3,10,853000.0
1300,3,1.0,71,0,1.0,4,7,400000.0
2040,2,1.75,95,1,1.5,4,7,615000.0
1250,3,1.0,60,0,1.0,4,7,463000.0
1960,4,2.5,56,0,1.0,4,8,600000.0
2720,5,2.5,44,0,1.0,3,7,429000.0
3250,4,4.25,70,0,2.0,3,8,980000.0
3190,6,3.75,12,0,2.0,3,8,359500.0
2570,4,2.5,16,0,2.0,3,9,715000.0
1420,3,1.75,35,0,1.0,4,7,240000.0
2120,4,2.0,46,0,1.0,5,7,455000.0
2080,3,2.5,14,0,1.0,3,7,610000.0
2740,3,2.75,11,0,2.0,3,9,675000.0
1250,3,1.75,30,0,1.0,3,7,283500.0
2150,2,1.0,97,0,1.5,3,7,235000.0
3230,4,2.5,37,0,1.0,3,9,827000.0
860,2,1.0,65,0,1.0,3,7,353000.0
2810,4,2.5,21,0,2.0,4,9,747500.0
1040,2,1.0,101,0,1.0,3,6,341000.0
1160,3,1.0,64,0,1.0,2,5,182000.0
1470,3,2.0,11,0,2.0,3,6,250000.0
2350,4,3.5,20,0,2.0,3,8,655000.0
1660,3,2.25,53,0,1.0,4,8,405000.0
2020,4,1.75,39,0,1.0,3,7,390000.0
890,2,1.0,67,0,1.0,3,7,275400.0
2430,3,2.25,25,0,2.0,3,8,791000.0
1460,3,1.75,35,0,1.0,3,7,424500.0
980,3,1.0,64,0,1.0,4,7,430000.0
2580,4,2.5,23,0,2.0,4,9,865000.0
1250,2,2.0,53,0,1.0,3,7,163000.0
3140,4,2.75,53,0,1.0,5,8,920000.0
2680,5,3.25,104,0,2.0,3,9,1028950.0
1810,3,1.75,31,0,1.0,4,7,325000.0
2090,5,2.5,16,0,2.0,3,7,315000.0
1120,4,1.0,43,0,1.0,3,6,227000.0
1790,4,1.75,114,0,1.5,3,6,179000.0
870,2,1.0,10,0,1.0,3,7,276000.0
3160,4,1.5,47,0,1.5,4,6,335000.0
2350,3,2.0,33,0,1.0,3,7,430000.0
1810,3,2.5,10,0,2.0,3,7,266490.0
3160,4,2.75,52,0,1.0,3,8,655000.0
1660,3,2.0,75,0,1.0,3,7,635500.0
2500,5,2.5,35,0,1.0,3,7,235000.0
2880,3,2.5,29,0,2.0,4,9,885000.0
1470,3,1.0,61,0,1.0,4,7,352500.0
1460,3,2.5,31,0,2.0,3,8,450000.0
2480,3,2.25,47,0,1.0,3,9,1050000.0
1140,2,2.25,15,0,3.0,3,8,476000.0
1830,3,2.5,24,0,2.0,3,8,375000.0
3110,4,3.5,0,0,2.0,3,8,600600.0
2630,4,1.75,66,0,1.0,4,8,567000.0
2390,4,1.75,35,0,1.0,3,8,650000.0
1750,5,2.0,71,0,1.0,4,5,190000.0
4370,4,3.5,36,0,1.0,4,10,858000.0
1020,1,1.75,78,0,1.0,3,7,435500.0
2500,3,2.0,36,0,1.0,3,8,685000.0
1540,3,2.0,30,0,2.0,4,7,252000.0
2200,4,2.25,39,0,2.0,4,8,512500.0
1940,3,2.5,49,0,2.0,3,8,423800.0
1453,3,2.25,29,0,2.0,4,8,460000.0
1830,3,2.75,23,0,2.0,3,8,434000.0
2000,3,1.0,67,0,1.0,3,6,244000.0
1400,3,1.0,62,0,1.5,3,7,348125.0
2400,4,3.25,32,0,2.0,4,8,585000.0
1390,3,1.0,54,0,1.0,4,6,230000.0
1680,3,2.0,47,0,1.0,4,8,450000.0
1820,5,2.0,45,0,1.0,4,7,393000.0
1140,2,1.0,89,0,1.0,4,7,517000.0
1060,3,1.0,45,0,1.0,3,7,400000.0
3050,2,1.75,24,0,2.0,3,10,890000.0
970,3,1.0,45,0,1.0,4,6,205950.0
1320,3,1.0,102,0,1.5,3,6,209000.0
1890,4,1.75,67,0,1.0,4,6,430000.0
2040,4,1.75,89,0,1.5,4,6,534000.0
2370,4,3.0,98,0,1.5,5,7,735000.0
2720,3,2.25,18,0,2.0,3,11,873000.0
1970,4,2.25,31,0,1.0,3,8,475000.0
2180,3,1.75,53,0,1.0,4,7,325000.0
2990,3,2.25,20,0,2.0,3,9,500000.0
2180,4,2.75,28,0,1.0,4,7,279000.0
1440,3,2.0,27,0,1.0,3,8,350000.0
3180,4,2.25,37,0,2.0,3,9,660000.0
1643,2,1.5,61,0,1.0,4,7,324950.0
1530,4,2.0,60,0,1.0,3,7,500000.0
1310,2,1.0,64,0,1.0,3,6,187300.0
2800,5,3.5,111,0,2.5,3,9,345600.0
1510,3,1.5,55,0,1.0,3,7,400000.0
2700,5,3.0,6,0,2.0,3,10,935000.0
2220,4,1.75,51,0,1.0,5,7,374000.0
1440,3,1.75,37,0,2.0,3,7,328000.0
1300,3,2.0,33,0,1.0,5,7,257500.0
2230,4,2.5,108,0,2.0,5,8,1003000.0
1390,2,1.75,34,0,1.0,4,8,216500.0
2760,3,2.25,36,0,2.0,5,10,1185000.0
3200,4,2.5,7,0,2.0,3,9,360000.0
1240,3,0.75,47,0,1.0,4,7,699999.0
1960,3,2.5,36,0,2.0,4,8,535000.0
2190,3,2.0,21,0,1.0,3,7,464950.0
3540,4,2.5,18,0,2.0,3,10,925000.0
2640,3,3.25,102,0,2.0,3,9,930000.0
2660,3,2.0,104,0,1.5,3,8,727500.0
1670,4,1.75,39,0,1.0,3,7,325000.0
3080,3,3.25,30,0,2.0,3,8,695000.0
2890,4,2.75,41,0,1.0,3,8,585000.0
1800,3,2.25,51,0,1.0,3,7,319000.0
2000,6,2.5,55,0,1.5,4,7,265000.0
1940,5,1.75,61,0,1.5,4,7,359000.0
1940,5,1.75,62,0,1.5,4,7,390000.0
960,3,1.0,46,0,1.0,5,7,374500.0
1750,2,1.5,50,0,2.0,4,8,661000.0
2320,3,2.5,107,0,2.0,3,8,900000.0
2380,5,2.5,58,0,1.0,3,8,600000.0
6490,5,4.25,23,0,2.0,4,11,2000000.0
1620,4,1.75,99,0,1.5,5,7,512500.0
1770,3,1.75,46,0,1.0,4,8,229500.0
2320,3,2.5,11,0,2.0,3,8,589000.0
1330,3,2.5,1,0,3.0,3,8,539950.0
3420,4,2.5,12,0,2.0,3,9,640000.0
1270,3,1.0,48,0,1.0,3,7,218250.0
2550,4,3.5,18,0,2.0,3,8,675000.0
1860,5,2.0,34,0,2.0,3,7,338000.0
1020,3,1.0,34,0,1.0,3,7,231750.0
720,1,1.0,84,0,1.0,3,6,199900.0
4460,4,3.5,13,0,2.0,3,11,1059000.0
1830,4,2.75,35,0,1.0,5,7,263000.0
1520,3,1.5,24,0,1.0,4,7,279950.0
1080,3,1.5,94,0,1.5,4,7,395000.0
1900,3,2.0,23,0,1.0,3,7,252500.0
5300,4,3.75,26,0,2.0,3,11,1150000.0
1370,3,1.0,45,0,1.0,3,7,205000.0
2960,5,2.5,49,0,1.0,4,8,654000.0
960,3,1.0,82,0,1.0,2,6,200000.0
2190,3,2.5,10,0,2.0,3,8,700000.0
3990,4,3.25,25,0,2.0,4,11,2720000.0
1200,2,1.75,58,0,1.0,5,7,306000.0
1780,3,2.5,5,0,2.0,3,7,270000.0
2630,3,2.25,26,0,2.0,4,9,340000.0
2300,4,2.5,59,0,1.0,4,7,450000.0
3210,4,2.75,39,0,1.0,5,7,580000.0
2290,4,1.75,55,0,1.0,3,7,435000.0
2780,4,2.5,11,0,2.0,3,9,690000.0
2650,4,2.5,26,0,2.0,3,8,720000.0
1840,3,2.25,35,0,1.0,3,8,403000.0
1560,3,2.75,42,0,1.0,5,7,440000.0
1200,3,1.0,53,0,1.0,5,7,178500.0
1900,4,2.5,46,0,1.0,3,7,270000.0
710,2,1.0,71,0,1.0,3,6,129888.0
1360,3,1.75,28,0,1.0,3,7,260000.0
2990,5,2.5,24,0,2.0,4,8,339950.0
1640,3,1.0,39,0,2.0,3,6,250000.0
3650,3,3.5,4,0,1.0,3,10,680000.0
2920,10,3.0,101,0,2.0,4,7,660000.0
3680,3,3.5,15,0,2.0,3,11,1225000.0
1830,3,2.0,55,0,1.0,5,8,550000.0
2570,5,2.75,28,0,2.0,3,8,675000.0
2730,3,3.25,31,0,2.0,3,10,981000.0
1150,3,1.0,102,0,1.5,4,6,168000.0
4260,4,3.0,18,0,2.0,3,11,1000000.0
1260,3,1.0,45,0,1.0,3,7,320000.0
4440,6,3.25,56,0,1.0,4,9,959000.0
2300,4,1.0,56,0,1.0,3,7,372000.0
1920,3,2.5,21,0,2.0,3,8,391500.0
1080,2,1.0,71,0,1.5,3,7,390000.0
890,2,1.0,67,0,1.0,4,6,302000.0
1650,3,3.5,2,0,2.0,3,7,495000.0
1820,3,2.5,16,0,3.0,3,8,504500.0
2320,4,1.75,97,0,1.5,3,7,555000.0
3260,4,3.5,78,0,2.0,5,9,1550000.0
1730,3,1.5,67,0,1.0,3,7,550000.0
3320,4,2.5,109,0,2.5,5,10,1800000.0
1660,1,1.0,107,0,1.0,4,7,655000.0
3290,3,2.5,23,0,2.0,4,10,685000.0
2280,4,2.0,61,0,1.0,4,7,721000.0
3650,4,4.25,107,0,1.5,3,9,1518630.0
1620,4,2.5,35,0,2.0,3,7,365000.0
2020,3,2.0,57,0,1.0,4,7,458000.0
1150,2,1.0,56,0,1.0,3,6,280000.0
1940,4,1.75,104,0,1.0,4,7,628000.0
3440,4,2.5,14,0,2.0,3,10,781500.0
2000,3,1.75,46,0,1.0,4,7,295000.0
750,2,1.0,68,0,1.0,5,7,435000.0
1420,3,1.75,36,0,1.0,3,7,300000.0
880,2,1.0,109,0,1.0,4,5,208500.0
2680,2,2.5,8,0,1.0,3,9,930000.0
860,2,2.0,109,0,1.0,3,6,316000.0
1310,3,2.0,24,0,1.0,4,7,249900.0
1780,3,2.25,25,0,2.0,4,8,675000.0
1440,3,2.25,29,0,2.0,3,7,447000.0
1510,3,2.0,110,0,1.5,3,8,675000.0
2100,4,2.5,7,0,3.0,3,8,546000.0
1310,3,2.0,11,0,3.0,3,7,310000.0
1280,3,1.0,54,0,1.0,3,7,190000.0
1320,3,1.5,63,0,1.0,3,8,650000.0
1740,3,2.5,19,0,2.0,3,8,585000.0
2910,4,2.5,11,0,2.0,3,10,1430800.0
2500,4,2.5,32,0,1.0,3,9,565000.0
1100,3,1.0,88,0,1.5,2,6,174900.0
1381,3,2.25,7,0,3.0,3,8,360000.0
960,3,1.0,62,0,1.0,3,7,234000.0
3840,8,3.0,53,0,1.0,3,7,575000.0
2200,3,2.5,11,0,2.0,3,7,315000.0
1250,3,1.0,48,0,1.0,3,7,225000.0
2380,3,1.5,53,0,1.0,4,7,370000.0
1500,3,1.0,67,0,1.0,3,7,606000.0
1410,3,2.0,31,0,1.0,4,7,272500.0
1680,3,1.75,23,0,1.0,3,7,475000.0
1500,3,1.0,46,0,1.0,4,7,270000.0
2710,4,1.75,53,0,1.0,3,8,624000.0
1730,3,1.75,60,0,1.5,3,7,355000.0
960,3,1.0,42,0,1.0,3,7,345000.0
2380,4,2.5,21,0,2.0,3,8,342000.0
1120,3,1.75,97,0,1.5,4,7,316000.0
2960,4,2.5,24,0,2.0,3,9,539950.0
1580,3,2.0,71,0,1.0,3,6,221347.0
1870,3,2.5,14,0,2.0,3,8,330000.0
1810,4,2.5,37,0,1.0,4,8,279000.0
2550,4,3.0,114,0,1.5,4,8,850000.0
1910,3,1.75,63,0,1.0,4,7,746000.0
1200,2,2.0,90,0,1.0,3,7,478000.0
2420,4,2.75,110,0,1.5,5,7,820000.0
3080,3,3.5,18,0,2.0,3,11,2160000.0
3850,3,3.0,14,0,2.0,3,10,820000.0
3000,3,2.0,73,0,2.0,4,8,887000.0
1360,3,1.0,61,0,1.0,4,7,159000.0
3670,7,4.25,50,0,2.0,3,8,824000.0
2270,4,2.5,0,0,2.0,3,9,812000.0
1750,4,2.5,39,0,2.0,4,7,242000.0
3550,4,2.5,7,0,2.0,3,9,625000.0
2370,4,1.0,66,0,1.5,4,7,399888.0
1670,3,2.25,24,0,2.0,4,7,289000.0
1860,3,2.0,12,0,1.0,3,9,400000.0
4460,3,2.5,22,0,2.0,3,12,1550000.0
1080,2,1.0,74,0,1.0,3,7,345000.0
1080,2,1.0,75,0,1.0,3,7,874950.0
2280,3,2.75,97,0,1.0,5,7,875000.0
2540,4,2.5,19,0,2.0,3,9,628990.0
2560,2,3.5,70,0,1.0,4,6,535000.0
2390,4,2.75,35,0,1.0,3,8,770126.0
2870,4,2.5,46,0,1.0,5,8,710000.0
1510,3,1.75,89,0,1.0,3,7,465000.0
2200,3,1.75,62,0,1.0,4,7,359000.0
720,2,0.75,66,0,1.0,3,4,151000.0
2970,3,2.5,20,0,2.0,3,9,820000.0
960,3,1.5,45,0,1.0,4,7,160000.0
1420,4,1.75,69,0,1.5,4,7,535000.0
1800,3,2.25,40,0,1.0,3,7,365000.0
3090,4,2.5,10,0,2.0,3,9,708000.0
1200,3,1.0,47,0,1.0,4,7,215000.0
4065,4,3.5,27,0,2.0,4,10,1950000.0
2570,4,2.5,56,0,2.0,5,7,390000.0
1530,3,2.0,77,0,1.0,4,7,570000.0
1500,3,1.75,37,0,1.0,3,7,383000.0
2490,4,3.0,10,0,2.0,3,9,370000.0
3040,4,2.5,15,0,2.0,3,7,454000.0
4140,5,3.25,42,0,1.0,3,10,1400000.0
1690,4,1.75,37,0,1.0,3,7,371000.0
1430,3,1.75,56,0,1.0,3,7,530000.0
2490,4,2.75,31,0,1.0,4,8,608000.0
1350,3,1.75,60,0,1.0,5,7,450000.0
3140,4,2.5,20,0,2.0,3,10,780000.0
2340,4,2.5,36,0,2.0,2,8,290000.0
1610,3,1.75,36,0,1.0,4,7,225000.0
3320,4,2.5,23,0,2.0,4,10,805000.0
2390,3,2.5,24,0,2.0,3,9,660000.0
1180,3,1.75,52,0,1.0,5,7,299000.0
1260,2,2.25,7,0,3.0,3,8,530000.0
1800,3,2.5,44,0,1.0,5,7,680000.0
1790,4,1.75,71,0,1.0,5,6,199900.0
1760,3,1.75,52,0,1.0,3,7,224000.0
1540,3,1.75,34,0,1.0,4,7,244000.0
1260,4,1.75,97,0,1.0,5,7,485000.0
2240,4,2.5,21,0,2.0,3,8,330000.0
1630,4,2.0,99,0,1.5,3,6,509000.0
2350,4,2.5,25,0,2.0,3,8,440000.0
1350,3,2.0,16,0,1.0,3,7,244000.0
1320,4,1.75,84,0,1.0,4,7,399700.0
1950,4,2.5,104,0,1.5,4,7,519000.0
2100,4,1.0,55,0,1.0,3,7,211000.0
3480,3,2.5,73,0,1.0,4,7,950000.0
1830,3,2.5,15,0,2.0,3,8,410000.0
2640,4,2.0,66,0,2.0,3,7,750000.0
900,3,1.0,36,0,1.0,4,6,133400.0
1553,3,2.0,115,0,1.0,3,7,240000.0
1710,3,2.5,9,0,2.0,3,8,539000.0
3400,4,3.0,16,0,2.0,3,10,688000.0
1270,3,1.5,64,0,1.0,3,7,465000.0
2960,3,1.75,62,0,1.0,4,8,936000.0
3040,4,2.5,11,0,2.0,3,7,620000.0
1430,3,1.75,52,0,1.0,5,7,429950.0
1520,3,2.5,10,0,2.0,3,7,296475.0
1820,4,2.0,53,0,1.0,3,7,330000.0
1800,3,2.25,35,0,1.0,3,8,445000.0
2720,4,3.25,0,0,2.0,3,10,846000.0
1980,4,1.75,55,0,1.0,4,8,725000.0
2550,4,2.5,26,0,2.0,3,9,369000.0
2210,3,1.75,56,0,1.0,3,8,625000.0
2120,3,2.0,11,0,2.0,3,7,535000.0
1570,4,1.5,103,0,1.0,5,6,229950.0
1310,3,1.75,41,0,1.0,4,7,229999.0
3150,5,3.5,103,0,2.0,3,8,850000.0
3870,4,4.5,13,0,2.0,3,10,589900.0
1840,2,1.0,100,0,1.0,4,7,513000.0
1120,3,1.0,73,0,1.0,4,6,401000.0
1440,3,2.5,8,0,2.0,3,7,260000.0
2300,4,2.75,65,0,1.0,4,8,525000.0
2070,3,3.5,38,0,1.0,4,8,470000.0
1420,4,1.5,53,0,1.0,3,7,205000.0
2010,3,2.25,36,0,1.0,4,8,620000.0
1200,3,1.5,35,0,1.0,3,6,229000.0
1150,2,2.0,74,0,1.0,3,7,445000.0
1240,2,1.0,47,0,1.0,3,7,215000.0
1900,2,2.5,9,0,2.0,3,8,504975.0
2350,4,2.25,34,0,2.0,3,8,495000.0
1120,3,1.0,39,0,1.0,4,7,205000.0
1020,1,1.0,77,0,1.0,3,6,152275.0
1930,4,2.25,47,0,1.0,3,8,586000.0
2680,2,2.5,12,0,1.0,3,9,779950.0
2660,4,1.75,31,0,2.0,4,8,557000.0
2200,4,2.25,56,0,1.0,4,8,610000.0
1010,3,1.5,61,0,1.5,5,7,405000.0
2310,4,2.25,34,0,2.0,3,8,320000.0
920,3,1.0,44,0,1.0,3,6,356000.0
3030,5,3.0,102,0,1.5,4,7,794500.0
1590,3,1.75,26,0,1.0,3,7,349000.0
2740,4,2.25,23,0,2.0,3,7,549000.0
960,3,1.0,52,0,1.0,4,6,193000.0
2240,3,1.5,37,0,2.0,3,9,700000.0
2400,3,2.5,17,0,2.0,3,8,523000.0
2860,5,3.25,49,0,1.0,4,7,565000.0
2960,4,2.5,15,0,2.0,3,7,500000.0
3770,4,3.25,89,0,2.0,5,9,1450000.0
3830,6,3.5,20,0,2.0,3,9,710000.0
2750,4,2.0,6,0,1.0,3,8,333000.0
2100,3,1.75,71,0,1.0,3,7,580000.0
1500,4,1.75,58,0,1.0,3,7,289950.0
710,2,1.0,90,0,1.0,3,5,375000.0
2770,2,3.0,30,0,1.5,5,8,505000.0
2050,3,1.75,75,0,1.0,3,7,324950.0
1960,4,2.25,49,0,2.0,3,7,490000.0
1770,4,2.0,103,0,2.0,5,7,630000.0
3290,3,2.75,21,0,2.0,4,8,595000.0
1990,4,2.0,59,0,1.0,3,9,872500.0
1760,2,1.0,64,0,1.0,4,7,490000.0
5080,4,3.25,13,0,2.0,3,11,1900000.0
1020,2,1.0,59,0,1.0,3,7,310000.0
1350,3,1.0,69,0,1.0,2,6,450000.0
1740,3,1.5,40,0,2.0,3,9,539000.0
3540,3,2.5,25,0,2.0,3,10,888550.0
1520,3,2.5,33,0,1.0,3,7,269950.0
1310,3,1.75,47,0,1.0,3,7,300000.0
3000,2,3.25,62,0,1.0,3,10,780000.0
2660,3,2.5,22,0,2.0,3,8,545000.0
2120,3,2.25,21,0,2.0,3,7,278000.0
1200,3,2.25,28,0,2.0,3,7,342000.0
1900,4,1.75,48,0,1.0,4,7,190000.0
1010,2,1.5,15,0,3.0,3,8,387000.0
1850,3,2.25,37,0,2.0,3,7,279950.0
4520,6,4.5,62,0,2.0,3,9,550000.0
2010,3,2.0,11,0,2.0,3,8,439000.0
2420,3,2.25,45,0,1.0,4,8,774888.0
2732,5,2.5,39,0,1.0,4,8,480000.0
1910,4,2.0,73,0,1.5,5,8,835000.0
3520,5,3.5,7,0,2.0,3,9,1500000.0
2220,4,2.0,86,0,1.5,4,7,771000.0
2020,4,2.25,73,0,1.0,4,9,1225000.0
2090,4,2.5,48,0,1.0,5,8,600000.0
1580,3,1.0,52,0,1.0,3,7,305000.0
2650,5,1.75,60,0,1.0,3,8,1388000.0
1020,3,1.0,43,0,1.0,4,6,216500.0
1070,3,2.5,11,0,2.0,3,7,370000.0
2120,4,1.75,47,0,1.0,3,8,492650.0
1360,5,1.75,48,0,1.0,3,7,431200.0
1700,4,2.0,25,0,2.0,3,7,277500.0
